player_id,stagione,nome,ruolo,ruolo_mantra,squadra,quotazione_attuale,quotazione_iniziale,diff_quotazione,fvm,ceduto,indice_finale,rank_ruolo,totale_ruolo,rank_generale,totale_generale,performance_score,reliability_score,forma_attuale_score,titolarita_score,presenze_pesate,fantamedia,media_voto,presenze_totali,presenza_pct,presenze_medie,gol_stagione,assist_stagione,gs_stagione,rigori_parati,varianza_voto,varianza_gol,ammonizioni,espulsioni,titolarita,is_titolare,infortunato,desc_infortunio,squalificato,rigorista_pos,punizioni_pos,updated_at
6884,2026-27,Conceicao,C,W;A,JUVENTUS,13,12,1,68,False,68.09,18.0,191.0,46.0,560.0,60.63,64.34,41.16,44.08,16.75,6.62,6.22,57,50.0,19.0,2.0,3.0,0.0,0.0,0.223,0.15,2.0,0.3,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
7314,2026-27,Taylor K.,C,C;T,LAZIO,13,13,0,53,False,49.73,69.0,191.0,183.0,560.0,43.32,34.45,27.89,15.66,5.95,6.5,6.05,19,25.0,9.5,1.5,1.0,0.0,0.0,0.525,0.099,2.5,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
5687,2026-27,Vlasic,C,T,TORINO,13,14,-1,73,False,67.75,19.0,191.0,48.0,560.0,51.47,80.1,4.08,81.92,31.13,6.6,6.07,136,71.6,27.2,4.2,2.8,0.0,0.0,0.371,0.254,2.2,0.0,titolare,True,False,,False,1.0,1.0,2026-09-09T13:29:56.628602+00:00
5792,2026-27,Ederson D.S.,C,M;C,ATALANTA,12,12,0,46,False,73.16,5.0,191.0,18.0,560.0,60.89,87.97,15.31,84.16,31.98,6.37,6.12,153,67.1,25.5,2.5,1.0,0.0,0.0,0.339,0.239,3.8,0.2,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
5800,2026-27,Gudmundsson A.,C,T;A,LAZIO,12,13,-1,40,False,61.93,34.0,191.0,96.0,560.0,50.45,68.73,3.74,64.03,24.33,6.88,6.1,100,52.6,20.0,5.2,1.6,0.0,0.0,0.545,0.256,2.8,0.2,panchina,False,False,,False,3.0,3.0,2026-09-09T13:29:56.628602+00:00
152,2026-27,Zielinski,C,C,INTER,12,10,2,45,False,71.12,11.0,191.0,26.0,560.0,56.45,79.04,46.26,73.84,28.06,6.65,6.15,150,65.8,25.0,3.5,3.0,0.0,0.0,0.344,0.256,1.3,0.0,panchina,False,False,,False,2.0,3.0,2026-09-09T13:29:56.628602+00:00
2606,2026-27,Modric,C,M;C,MILAN,12,12,0,45,False,64.12,27.0,191.0,72.0,560.0,63.63,57.39,27.89,30.39,11.55,6.63,6.43,35,46.1,17.5,1.0,1.5,0.0,0.0,0.193,0.059,2.0,0.0,titolare,True,False,,False,3.0,1.0,2026-09-09T13:29:56.628602+00:00
6684,2026-27,Ekkelenkamp,C,C;T,UDINESE,12,10,2,57,False,58.81,43.0,191.0,112.0,560.0,41.21,54.79,48.98,50.26,19.1,6.52,6.04,66,57.9,22.0,3.0,2.0,0.0,0.0,0.364,0.174,1.0,0.0,titolare,True,False,,False,,2.0,2026-09-09T13:29:56.628602+00:00
5172,2026-27,Jones C.,C,C,INTER,12,12,0,47,False,19.5,158.0,191.0,430.0,560.0,0.0,0.0,22.11,0.0,0.0,6.0,6.0,1,2.6,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,titolare,True,False,,False,,,2026-09-09T13:29:56.628602+00:00
4179,2026-27,Gonzalez N.,C,W;A,JUVENTUS,12,11,1,45,False,64.41,26.0,191.0,69.0,560.0,55.55,60.47,48.3,44.29,16.83,7.06,6.22,108,56.8,21.6,5.8,2.0,0.0,0.0,0.497,0.257,1.8,0.2,titolare,True,False,,False,3.0,,2026-09-09T13:29:56.628602+00:00
